Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_23_93,VGND,li1,46.2300,70.7200,0.000042
FILLER_23_90,VGND,li1,44.8500,70.7200,0.000040
FILLER_23_78,VGND,li1,39.1000,70.7200,0.000035
FILLER_23_75,VGND,li1,37.9500,70.7200,0.000032
FILLER_23_72,VGND,li1,36.5700,70.7200,0.000032
FILLER_23_69,VGND,li1,35.1900,70.7200,0.000028
FILLER_23_66,VGND,li1,33.8100,70.7200,0.000028
FILLER_23_63,VGND,li1,32.4300,70.7200,0.000025
FILLER_23_60,VGND,li1,31.0500,70.7200,0.000025
FILLER_23_57,VGND,li1,29.6700,70.7200,0.000022
FILLER_23_55,VGND,li1,28.2900,70.7200,0.000022
FILLER_23_52,VGND,li1,27.3700,70.7200,0.000019
FILLER_23_48,VGND,li1,25.0700,70.7200,0.000017
FILLER_23_45,VGND,li1,24.1500,70.7200,0.000017
FILLER_23_38,VGND,li1,20.7000,70.7200,0.000013
FILLER_23_35,VGND,li1,19.5500,70.7200,0.000013
FILLER_23_32,VGND,li1,18.1700,70.7200,0.000013
FILLER_23_26,VGND,li1,15.4100,70.7200,0.000014
FILLER_23_23,VGND,li1,14.0300,70.7200,0.000014
FILLER_23_20,VGND,li1,12.6500,70.7200,0.000014
FILLER_23_17,VGND,li1,11.2700,70.7200,0.000014
FILLER_23_14,VGND,li1,9.8900,70.7200,0.000014
FILLER_23_11,VGND,li1,8.5100,70.7200,0.000014
FILLER_23_3,VGND,li1,4.3700,70.7200,0.000014
FILLER_22_338,VGND,li1,158.4700,65.2800,0.002480
FILLER_22_326,VGND,li1,153.1800,65.2800,0.002158
FILLER_22_323,VGND,li1,152.0300,65.2800,0.002003
FILLER_22_320,VGND,li1,150.6500,65.2800,0.002003
FILLER_22_317,VGND,li1,149.2700,65.2800,0.001769
FILLER_22_314,VGND,li1,147.8900,65.2800,0.001769
FILLER_22_309,VGND,li1,145.3600,65.2800,0.001536
FILLER_22_307,VGND,li1,144.2100,65.2800,0.001345
FILLER_22_301,VGND,li1,141.9100,65.2800,0.001173
FILLER_22_298,VGND,li1,140.5300,65.2800,0.000927
FILLER_22_295,VGND,li1,139.1500,65.2800,0.000927
FILLER_22_292,VGND,li1,137.7700,65.2800,0.000898
FILLER_22_289,VGND,li1,136.3900,65.2800,0.000898
FILLER_22_286,VGND,li1,135.0100,65.2800,0.000866
FILLER_22_283,VGND,li1,133.6300,65.2800,0.000866
FILLER_22_280,VGND,li1,132.2500,65.2800,0.000839
FILLER_22_277,VGND,li1,130.8700,65.2800,0.000811
FILLER_22_274,VGND,li1,129.4900,65.2800,0.000784
FILLER_22_271,VGND,li1,128.1100,65.2800,0.000784
FILLER_22_268,VGND,li1,126.7300,65.2800,0.000757
FILLER_22_265,VGND,li1,125.3500,65.2800,0.000713
FILLER_22_262,VGND,li1,123.9700,65.2800,0.000713
FILLER_22_259,VGND,li1,122.5900,65.2800,0.000659
FILLER_22_256,VGND,li1,121.2100,65.2800,0.000659
FILLER_22_253,VGND,li1,119.8300,65.2800,0.000602
FILLER_22_250,VGND,li1,118.2200,65.2800,0.000602
FILLER_22_247,VGND,li1,117.0700,65.2800,0.000553
FILLER_22_244,VGND,li1,115.6900,65.2800,0.000553
FILLER_22_241,VGND,li1,114.3100,65.2800,0.000494
FILLER_22_238,VGND,li1,112.9300,65.2800,0.000494
FILLER_22_235,VGND,li1,111.5500,65.2800,0.000450
FILLER_22_228,VGND,li1,107.8700,65.2800,0.000387
FILLER_22_225,VGND,li1,106.9500,65.2800,0.000347
FILLER_22_222,VGND,li1,105.5700,65.2800,0.000306
FILLER_22_219,VGND,li1,104.1900,65.2800,0.000306
FILLER_22_216,VGND,li1,102.8100,65.2800,0.000255
FILLER_22_209,VGND,li1,99.1300,65.2800,0.000194
FILLER_22_206,VGND,li1,98.2100,65.2800,0.000187
FILLER_22_203,VGND,li1,96.8300,65.2800,0.000187
FILLER_22_200,VGND,li1,95.4500,65.2800,0.000182
FILLER_22_197,VGND,li1,94.0700,65.2800,0.000175
FILLER_22_195,VGND,li1,92.6900,65.2800,0.000175
FILLER_22_141,VGND,li1,68.0800,65.2800,0.000077
FILLER_22_134,VGND,li1,65.0900,65.2800,0.000066
FILLER_22_131,VGND,li1,63.7100,65.2800,0.000053
FILLER_22_128,VGND,li1,62.3300,65.2800,0.000053
FILLER_22_125,VGND,li1,60.9500,65.2800,0.000044
FILLER_22_122,VGND,li1,59.5700,65.2800,0.000044
FILLER_22_119,VGND,li1,58.1900,65.2800,0.000044
FILLER_22_112,VGND,li1,54.7400,65.2800,0.000042
FILLER_22_109,VGND,li1,53.5900,65.2800,0.000041
FILLER_22_101,VGND,li1,49.9100,65.2800,0.000039
FILLER_22_85,VGND,li1,42.3200,65.2800,0.000031
FILLER_22_82,VGND,li1,40.9400,65.2800,0.000031
FILLER_22_60,VGND,li1,30.8200,65.2800,0.000019
FILLER_22_57,VGND,li1,29.6700,65.2800,0.000019
FILLER_22_54,VGND,li1,28.2900,65.2800,0.000017
FILLER_22_44,VGND,li1,23.2300,65.2800,0.000011
FILLER_22_41,VGND,li1,22.3100,65.2800,0.000011
FILLER_22_15,VGND,li1,10.1200,65.2800,0.000011
FILLER_22_12,VGND,li1,8.9700,65.2800,0.000011
FILLER_22_3,VGND,li1,4.3700,65.2800,0.000011
FILLER_21_359,VGND,li1,168.3600,65.2800,0.002716
FILLER_21_356,VGND,li1,167.2100,65.2800,0.002716
FILLER_21_353,VGND,li1,165.8300,65.2800,0.002716
FILLER_21_350,VGND,li1,164.4500,65.2800,0.002716
FILLER_21_335,VGND,li1,157.0900,65.2800,0.002480
FILLER_21_332,VGND,li1,156.1700,65.2800,0.002311
FILLER_21_329,VGND,li1,154.7900,65.2800,0.002311
FILLER_21_312,VGND,li1,146.5100,65.2800,0.001536
FILLER_21_309,VGND,li1,145.5900,65.2800,0.001536
FILLER_21_306,VGND,li1,144.2100,65.2800,0.001345
FILLER_21_303,VGND,li1,142.8300,65.2800,0.001173
FILLER_21_292,VGND,li1,137.3100,65.2800,0.000898
FILLER_21_289,VGND,li1,136.3900,65.2800,0.000898
FILLER_21_284,VGND,li1,133.8600,65.2800,0.000866
FILLER_21_281,VGND,li1,132.7100,65.2800,0.000839
FILLER_21_278,VGND,li1,131.1000,65.2800,0.000811
FILLER_21_275,VGND,li1,129.9500,65.2800,0.000811
FILLER_21_272,VGND,li1,128.5700,65.2800,0.000784
FILLER_21_259,VGND,li1,122.5900,65.2800,0.000659
FILLER_21_256,VGND,li1,121.2100,65.2800,0.000659
FILLER_21_253,VGND,li1,119.8300,65.2800,0.000602
FILLER_21_250,VGND,li1,118.4500,65.2800,0.000602
FILLER_21_241,VGND,li1,114.0800,65.2800,0.000494
FILLER_21_238,VGND,li1,112.9300,65.2800,0.000494
FILLER_21_217,VGND,li1,102.8100,65.2800,0.000255
FILLER_21_214,VGND,li1,101.8900,65.2800,0.000255
FILLER_21_211,VGND,li1,100.5100,65.2800,0.000194
FILLER_21_208,VGND,li1,99.1300,65.2800,0.000194
FILLER_21_205,VGND,li1,97.7500,65.2800,0.000187
FILLER_21_202,VGND,li1,96.3700,65.2800,0.000182
FILLER_21_199,VGND,li1,94.9900,65.2800,0.000182
FILLER_21_196,VGND,li1,93.6100,65.2800,0.000175
FILLER_21_193,VGND,li1,92.2300,65.2800,0.000170
FILLER_21_190,VGND,li1,90.8500,65.2800,0.000170
FILLER_21_179,VGND,li1,85.5600,65.2800,0.000149
FILLER_21_165,VGND,li1,79.3500,65.2800,0.000131
FILLER_21_162,VGND,li1,77.9700,65.2800,0.000119
FILLER_21_159,VGND,li1,76.5900,65.2800,0.000119
FILLER_21_144,VGND,li1,69.4600,65.2800,0.000086
FILLER_21_141,VGND,li1,68.3100,65.2800,0.000077
FILLER_21_125,VGND,li1,60.4900,65.2800,0.000044
FILLER_21_122,VGND,li1,59.5700,65.2800,0.000044
FILLER_21_119,VGND,li1,58.1900,65.2800,0.000044
FILLER_21_116,VGND,li1,56.8100,65.2800,0.000043
FILLER_21_113,VGND,li1,55.4300,65.2800,0.000042
FILLER_21_111,VGND,li1,54.0500,65.2800,0.000041
FILLER_21_99,VGND,li1,48.5300,65.2800,0.000039
FILLER_21_96,VGND,li1,47.6100,65.2800,0.000037
FILLER_21_93,VGND,li1,46.2300,65.2800,0.000037
FILLER_21_90,VGND,li1,44.8500,65.2800,0.000034
FILLER_21_87,VGND,li1,43.4700,65.2800,0.000034
FILLER_21_84,VGND,li1,42.0900,65.2800,0.000031
FILLER_21_81,VGND,li1,40.7100,65.2800,0.000031
FILLER_21_78,VGND,li1,39.3300,65.2800,0.000028
FILLER_21_75,VGND,li1,37.9500,65.2800,0.000028
FILLER_21_72,VGND,li1,36.5700,65.2800,0.000025
FILLER_21_67,VGND,li1,34.0400,65.2800,0.000023
FILLER_21_55,VGND,li1,28.2900,65.2800,0.000017
FILLER_21_52,VGND,li1,27.3700,65.2800,0.000017
FILLER_21_29,VGND,li1,16.3300,65.2800,0.000011
FILLER_21_6,VGND,li1,5.7500,65.2800,0.000011
FILLER_21_3,VGND,li1,4.8300,65.2800,0.000011
FILLER_20_331,VGND,li1,155.7100,59.8400,0.001798
FILLER_20_328,VGND,li1,154.3300,59.8400,0.001798
FILLER_20_312,VGND,li1,146.9700,59.8400,0.001479
FILLER_20_309,VGND,li1,145.5900,59.8400,0.001333
FILLER_20_307,VGND,li1,144.2100,59.8400,0.001187
FILLER_20_304,VGND,li1,143.2900,59.8400,0.001187
FILLER_20_301,VGND,li1,141.9100,59.8400,0.001004
FILLER_20_298,VGND,li1,140.5300,59.8400,0.000845
FILLER_20_282,VGND,li1,132.7100,59.8400,0.000838
FILLER_20_270,VGND,li1,127.6500,59.8400,0.000784
FILLER_20_267,VGND,li1,126.2700,59.8400,0.000747
FILLER_20_264,VGND,li1,124.8900,59.8400,0.000747
FILLER_20_261,VGND,li1,123.5100,59.8400,0.000713
FILLER_20_258,VGND,li1,122.1300,59.8400,0.000670
FILLER_20_253,VGND,li1,119.6000,59.8400,0.000637
FILLER_20_249,VGND,li1,117.9900,59.8400,0.000591
FILLER_20_246,VGND,li1,116.6100,59.8400,0.000591
FILLER_20_243,VGND,li1,115.2300,59.8400,0.000537
FILLER_20_237,VGND,li1,112.4700,59.8400,0.000477
FILLER_20_234,VGND,li1,111.0900,59.8400,0.000477
FILLER_20_226,VGND,li1,106.9500,59.8400,0.000384
FILLER_20_223,VGND,li1,106.0300,59.8400,0.000332
FILLER_20_220,VGND,li1,104.6500,59.8400,0.000332
FILLER_20_217,VGND,li1,103.2700,59.8400,0.000269
FILLER_20_214,VGND,li1,101.8900,59.8400,0.000269
FILLER_20_211,VGND,li1,100.5100,59.8400,0.000205
FILLER_20_197,VGND,li1,94.0700,59.8400,0.000190
FILLER_20_193,VGND,li1,92.2300,59.8400,0.000183
FILLER_20_176,VGND,li1,84.4100,59.8400,0.000156
FILLER_20_173,VGND,li1,83.0300,59.8400,0.000147
FILLER_20_170,VGND,li1,81.6500,59.8400,0.000139
FILLER_20_167,VGND,li1,80.2700,59.8400,0.000139
FILLER_20_164,VGND,li1,78.8900,59.8400,0.000128
FILLER_20_161,VGND,li1,77.5100,59.8400,0.000128
FILLER_20_158,VGND,li1,76.1300,59.8400,0.000120
FILLER_20_155,VGND,li1,74.7500,59.8400,0.000110
FILLER_20_152,VGND,li1,73.3700,59.8400,0.000110
FILLER_20_149,VGND,li1,71.9900,59.8400,0.000102
FILLER_20_144,VGND,li1,69.2300,59.8400,0.000093
FILLER_20_141,VGND,li1,68.3100,59.8400,0.000084
FILLER_20_138,VGND,li1,66.7000,59.8400,0.000075
FILLER_20_135,VGND,li1,65.5500,59.8400,0.000075
FILLER_20_104,VGND,li1,50.8300,59.8400,0.000052
FILLER_20_101,VGND,li1,49.9100,59.8400,0.000053
FILLER_20_98,VGND,li1,48.5300,59.8400,0.000053
FILLER_20_95,VGND,li1,47.1500,59.8400,0.000053
FILLER_20_92,VGND,li1,45.7700,59.8400,0.000053
FILLER_20_85,VGND,li1,42.3200,59.8400,0.000051
FILLER_20_63,VGND,li1,31.9700,59.8400,0.000040
FILLER_20_60,VGND,li1,31.0500,59.8400,0.000040
FILLER_20_51,VGND,li1,26.4500,59.8400,0.000034
FILLER_20_3,VGND,li1,4.8300,59.8400,0.000026
FILLER_19_337,VGND,li1,158.2400,59.8400,0.001888
FILLER_19_323,VGND,li1,152.0300,59.8400,0.001714
FILLER_19_320,VGND,li1,150.6500,59.8400,0.001598
FILLER_19_311,VGND,li1,146.2800,59.8400,0.001333
FILLER_19_308,VGND,li1,145.1300,59.8400,0.001333
FILLER_19_305,VGND,li1,143.7500,59.8400,0.001187
FILLER_19_302,VGND,li1,142.3700,59.8400,0.001004
FILLER_19_299,VGND,li1,140.9900,59.8400,0.001004
FILLER_19_296,VGND,li1,139.6100,59.8400,0.000845
FILLER_19_293,VGND,li1,138.2300,59.8400,0.000856
FILLER_19_290,VGND,li1,136.8500,59.8400,0.000856
FILLER_19_287,VGND,li1,135.4700,59.8400,0.000859
FILLER_19_279,VGND,li1,131.3300,59.8400,0.000838
FILLER_19_263,VGND,li1,124.2000,59.8400,0.000713
FILLER_19_260,VGND,li1,123.0500,59.8400,0.000713
FILLER_19_257,VGND,li1,121.6700,59.8400,0.000670
FILLER_19_254,VGND,li1,120.2900,59.8400,0.000637
FILLER_19_250,VGND,li1,117.9900,59.8400,0.000591
FILLER_19_247,VGND,li1,117.0700,59.8400,0.000591
FILLER_19_237,VGND,li1,112.4700,59.8400,0.000477
FILLER_19_234,VGND,li1,111.0900,59.8400,0.000477
FILLER_19_231,VGND,li1,109.7100,59.8400,0.000426
FILLER_19_228,VGND,li1,108.3300,59.8400,0.000384
FILLER_19_225,VGND,li1,106.9500,59.8400,0.000384
FILLER_19_223,VGND,li1,105.5700,59.8400,0.000332
FILLER_19_220,VGND,li1,104.6500,59.8400,0.000332
FILLER_19_212,VGND,li1,100.7400,59.8400,0.000205
FILLER_19_196,VGND,li1,93.1500,59.8400,0.000183
FILLER_19_193,VGND,li1,92.2300,59.8400,0.000183
FILLER_19_190,VGND,li1,90.8500,59.8400,0.000174
FILLER_19_187,VGND,li1,89.4700,59.8400,0.000174
FILLER_19_177,VGND,li1,84.8700,59.8400,0.000156
FILLER_19_160,VGND,li1,76.5900,59.8400,0.000120
FILLER_19_157,VGND,li1,75.6700,59.8400,0.000120
FILLER_19_154,VGND,li1,74.2900,59.8400,0.000110
FILLER_19_135,VGND,li1,65.0900,59.8400,0.000075
FILLER_19_125,VGND,li1,60.4900,59.8400,0.000050
FILLER_19_122,VGND,li1,59.5700,59.8400,0.000050
FILLER_19_119,VGND,li1,58.1900,59.8400,0.000051
FILLER_19_116,VGND,li1,56.8100,59.8400,0.000051
FILLER_19_113,VGND,li1,55.4300,59.8400,0.000051
FILLER_19_111,VGND,li1,54.0500,59.8400,0.000052
FILLER_19_108,VGND,li1,53.1300,59.8400,0.000052
FILLER_19_81,VGND,li1,40.7100,59.8400,0.000051
FILLER_19_72,VGND,li1,36.3400,59.8400,0.000048
FILLER_19_15,VGND,li1,10.1200,59.8400,0.000026
FILLER_19_12,VGND,li1,8.9700,59.8400,0.000026
FILLER_19_9,VGND,li1,7.5900,59.8400,0.000026
FILLER_19_6,VGND,li1,6.2100,59.8400,0.000026
FILLER_19_3,VGND,li1,4.8300,59.8400,0.000026
FILLER_18_359,VGND,li1,168.3600,54.4000,0.002618
FILLER_18_356,VGND,li1,167.2100,54.4000,0.002618
FILLER_18_353,VGND,li1,165.8300,54.4000,0.002618
FILLER_18_350,VGND,li1,164.4500,54.4000,0.002618
FILLER_18_347,VGND,li1,163.0700,54.4000,0.002586
FILLER_18_344,VGND,li1,161.6900,54.4000,0.002586
FILLER_18_326,VGND,li1,153.1800,54.4000,0.002329
FILLER_18_298,VGND,li1,140.5300,54.4000,0.001262
FILLER_18_291,VGND,li1,136.8500,54.4000,0.000957
FILLER_18_288,VGND,li1,135.9300,54.4000,0.000957
FILLER_18_285,VGND,li1,134.5500,54.4000,0.000927
FILLER_18_282,VGND,li1,133.1700,54.4000,0.000927
FILLER_18_269,VGND,li1,127.1900,54.4000,0.000827
FILLER_18_266,VGND,li1,125.8100,54.4000,0.000781
FILLER_18_247,VGND,li1,116.6100,54.4000,0.000614
FILLER_18_244,VGND,li1,115.6900,54.4000,0.000559
FILLER_18_241,VGND,li1,114.3100,54.4000,0.000559
FILLER_18_238,VGND,li1,112.9300,54.4000,0.000515
FILLER_18_235,VGND,li1,111.5500,54.4000,0.000459
FILLER_18_232,VGND,li1,110.1700,54.4000,0.000459
FILLER_18_229,VGND,li1,108.7900,54.4000,0.000415
FILLER_18_206,VGND,li1,98.2100,54.4000,0.000207
FILLER_18_203,VGND,li1,96.8300,54.4000,0.000198
FILLER_18_200,VGND,li1,95.4500,54.4000,0.000191
FILLER_18_197,VGND,li1,94.0700,54.4000,0.000191
FILLER_18_195,VGND,li1,92.6900,54.4000,0.000183
FILLER_18_192,VGND,li1,91.7700,54.4000,0.000183
FILLER_18_184,VGND,li1,87.6300,54.4000,0.000167
FILLER_18_155,VGND,li1,74.5200,54.4000,0.000110
FILLER_18_152,VGND,li1,73.3700,54.4000,0.000100
FILLER_18_141,VGND,li1,68.3100,54.4000,0.000076
FILLER_18_139,VGND,li1,66.9300,54.4000,0.000067
FILLER_18_130,VGND,li1,63.2500,54.4000,0.000056
FILLER_18_127,VGND,li1,61.8700,54.4000,0.000046
FILLER_18_124,VGND,li1,60.4900,54.4000,0.000046
FILLER_18_121,VGND,li1,59.1100,54.4000,0.000046
FILLER_18_118,VGND,li1,57.7300,54.4000,0.000045
FILLER_18_115,VGND,li1,56.3500,54.4000,0.000045
FILLER_18_88,VGND,li1,43.4700,54.4000,0.000037
FILLER_18_85,VGND,li1,42.5500,54.4000,0.000037
FILLER_18_78,VGND,li1,38.8700,54.4000,0.000033
FILLER_18_64,VGND,li1,32.8900,54.4000,0.000026
FILLER_18_61,VGND,li1,31.5100,54.4000,0.000026
FILLER_18_21,VGND,li1,12.8800,54.4000,0.000013
FILLER_18_18,VGND,li1,11.7300,54.4000,0.000013
FILLER_18_15,VGND,li1,10.3500,54.4000,0.000013
FILLER_18_12,VGND,li1,8.9700,54.4000,0.000013
FILLER_18_9,VGND,li1,7.5900,54.4000,0.000013
FILLER_18_6,VGND,li1,6.2100,54.4000,0.000013
FILLER_18_3,VGND,li1,4.8300,54.4000,0.000013
FILLER_17_337,VGND,li1,158.2400,54.4000,0.002502
FILLER_17_333,VGND,li1,156.6300,54.4000,0.002441
FILLER_17_330,VGND,li1,155.2500,54.4000,0.002441
FILLER_17_314,VGND,li1,147.4300,54.4000,0.001829
FILLER_17_311,VGND,li1,146.5100,54.4000,0.001829
FILLER_17_308,VGND,li1,145.1300,54.4000,0.001660
FILLER_17_305,VGND,li1,143.7500,54.4000,0.001492
FILLER_17_293,VGND,li1,138.0000,54.4000,0.000991
FILLER_17_290,VGND,li1,136.8500,54.4000,0.000957
FILLER_17_287,VGND,li1,135.4700,54.4000,0.000957
FILLER_17_284,VGND,li1,134.0900,54.4000,0.000927
FILLER_17_281,VGND,li1,132.7100,54.4000,0.000902
FILLER_17_279,VGND,li1,131.3300,54.4000,0.000902
FILLER_17_276,VGND,li1,130.4100,54.4000,0.000868
FILLER_17_273,VGND,li1,129.0300,54.4000,0.000868
FILLER_17_269,VGND,li1,126.7300,54.4000,0.000827
FILLER_17_266,VGND,li1,125.8100,54.4000,0.000781
FILLER_17_263,VGND,li1,124.4300,54.4000,0.000781
FILLER_17_260,VGND,li1,123.0500,54.4000,0.000736
FILLER_17_257,VGND,li1,121.6700,54.4000,0.000696
FILLER_17_254,VGND,li1,120.2900,54.4000,0.000696
FILLER_17_246,VGND,li1,116.6100,54.4000,0.000614
FILLER_17_243,VGND,li1,115.2300,54.4000,0.000559
FILLER_17_240,VGND,li1,113.8500,54.4000,0.000515
FILLER_17_237,VGND,li1,112.4700,54.4000,0.000515
FILLER_17_234,VGND,li1,111.0900,54.4000,0.000459
FILLER_17_231,VGND,li1,109.7100,54.4000,0.000415
FILLER_17_228,VGND,li1,108.3300,54.4000,0.000415
FILLER_17_225,VGND,li1,106.9500,54.4000,0.000343
FILLER_17_222,VGND,li1,105.3400,54.4000,0.000343
FILLER_17_219,VGND,li1,104.1900,54.4000,0.000282
FILLER_17_216,VGND,li1,102.8100,54.4000,0.000282
FILLER_17_213,VGND,li1,101.4300,54.4000,0.000214
FILLER_17_210,VGND,li1,100.0500,54.4000,0.000214
FILLER_17_207,VGND,li1,98.6700,54.4000,0.000207
FILLER_17_204,VGND,li1,97.2900,54.4000,0.000198
FILLER_17_201,VGND,li1,95.9100,54.4000,0.000198
FILLER_17_198,VGND,li1,94.5300,54.4000,0.000191
FILLER_17_195,VGND,li1,93.1500,54.4000,0.000183
FILLER_17_180,VGND,li1,86.2500,54.4000,0.000155
FILLER_17_177,VGND,li1,84.8700,54.4000,0.000155
FILLER_17_167,VGND,li1,79.8100,54.4000,0.000134
FILLER_17_156,VGND,li1,74.9800,54.4000,0.000110
FILLER_17_153,VGND,li1,73.8300,54.4000,0.000100
FILLER_17_150,VGND,li1,72.4500,54.4000,0.000100
FILLER_17_147,VGND,li1,71.0700,54.4000,0.000087
FILLER_17_144,VGND,li1,69.6900,54.4000,0.000087
FILLER_17_141,VGND,li1,68.3100,54.4000,0.000076
FILLER_17_138,VGND,li1,66.9300,54.4000,0.000067
FILLER_17_135,VGND,li1,65.5500,54.4000,0.000067
FILLER_17_132,VGND,li1,64.1700,54.4000,0.000056
FILLER_17_111,VGND,li1,54.0500,54.4000,0.000044
FILLER_17_106,VGND,li1,51.9800,54.4000,0.000043
FILLER_17_101,VGND,li1,49.6800,54.4000,0.000042
FILLER_17_98,VGND,li1,48.5300,54.4000,0.000041
FILLER_17_93,VGND,li1,46.0000,54.4000,0.000039
FILLER_17_90,VGND,li1,44.8500,54.4000,0.000039
FILLER_17_65,VGND,li1,33.1200,54.4000,0.000026
FILLER_17_62,VGND,li1,31.9700,54.4000,0.000026
FILLER_17_53,VGND,li1,27.8300,54.4000,0.000020
FILLER_17_50,VGND,li1,26.4500,54.4000,0.000020
FILLER_17_47,VGND,li1,25.0700,54.4000,0.000016
FILLER_17_44,VGND,li1,23.6900,54.4000,0.000016
FILLER_17_21,VGND,li1,12.6500,54.4000,0.000013
FILLER_17_3,VGND,li1,4.8300,54.4000,0.000013
FILLER_16_337,VGND,li1,158.2400,48.9600,0.001103
FILLER_16_309,VGND,li1,145.1300,48.9600,0.000718
FILLER_16_307,VGND,li1,144.2100,48.9600,0.000653
FILLER_16_304,VGND,li1,143.2900,48.9600,0.000653
FILLER_16_301,VGND,li1,141.9100,48.9600,0.000588
FILLER_16_298,VGND,li1,140.5300,48.9600,0.000500
FILLER_16_295,VGND,li1,139.1500,48.9600,0.000500
FILLER_16_290,VGND,li1,136.6200,48.9600,0.000527
FILLER_16_287,VGND,li1,135.4700,48.9600,0.000540
FILLER_16_284,VGND,li1,134.0900,48.9600,0.000540
FILLER_16_262,VGND,li1,123.7400,48.9600,0.000499
FILLER_16_251,VGND,li1,118.4500,48.9600,0.000447
FILLER_16_242,VGND,li1,114.3100,48.9600,0.000386
FILLER_16_227,VGND,li1,107.4100,48.9600,0.000272
FILLER_16_224,VGND,li1,106.4900,48.9600,0.000243
FILLER_16_221,VGND,li1,105.1100,48.9600,0.000243
FILLER_16_218,VGND,li1,103.7300,48.9600,0.000198
FILLER_16_215,VGND,li1,102.3500,48.9600,0.000198
FILLER_16_212,VGND,li1,100.9700,48.9600,0.000152
FILLER_16_209,VGND,li1,99.5900,48.9600,0.000152
FILLER_16_203,VGND,li1,96.8300,48.9600,0.000145
FILLER_16_193,VGND,li1,92.2300,48.9600,0.000135
FILLER_16_183,VGND,li1,87.1700,48.9600,0.000127
FILLER_16_180,VGND,li1,86.2500,48.9600,0.000122
FILLER_16_177,VGND,li1,84.8700,48.9600,0.000122
FILLER_16_164,VGND,li1,78.4300,48.9600,0.000103
FILLER_16_161,VGND,li1,77.5100,48.9600,0.000103
FILLER_16_158,VGND,li1,76.1300,48.9600,0.000095
FILLER_16_155,VGND,li1,74.7500,48.9600,0.000095
FILLER_16_137,VGND,li1,66.4700,48.9600,0.000067
FILLER_16_134,VGND,li1,65.0900,48.9600,0.000060
FILLER_16_126,VGND,li1,60.9500,48.9600,0.000040
FILLER_16_123,VGND,li1,60.0300,48.9600,0.000040
FILLER_16_97,VGND,li1,48.0700,48.9600,0.000034
FILLER_16_94,VGND,li1,46.6900,48.9600,0.000032
FILLER_16_91,VGND,li1,45.3100,48.9600,0.000032
FILLER_16_88,VGND,li1,43.9300,48.9600,0.000030
FILLER_16_85,VGND,li1,42.5500,48.9600,0.000030
FILLER_16_81,VGND,li1,40.7100,48.9600,0.000029
FILLER_16_74,VGND,li1,37.0300,48.9600,0.000025
FILLER_16_71,VGND,li1,36.1100,48.9600,0.000025
FILLER_16_68,VGND,li1,34.7300,48.9600,0.000022
FILLER_16_65,VGND,li1,33.3500,48.9600,0.000022
FILLER_16_62,VGND,li1,31.9700,48.9600,0.000020
FILLER_16_59,VGND,li1,30.5900,48.9600,0.000018
FILLER_16_56,VGND,li1,29.2100,48.9600,0.000018
FILLER_16_53,VGND,li1,27.8300,48.9600,0.000016
FILLER_16_50,VGND,li1,26.4500,48.9600,0.000014
FILLER_16_47,VGND,li1,25.0700,48.9600,0.000014
FILLER_16_38,VGND,li1,20.9300,48.9600,0.000012
FILLER_16_35,VGND,li1,19.5500,48.9600,0.000012
FILLER_16_29,VGND,li1,16.3300,48.9600,0.000012
FILLER_16_27,VGND,li1,15.4100,48.9600,0.000012
FILLER_16_24,VGND,li1,14.4900,48.9600,0.000012
FILLER_15_337,VGND,li1,158.2400,48.9600,0.001103
FILLER_15_335,VGND,li1,157.0900,48.9600,0.001075
FILLER_15_330,VGND,li1,154.7900,48.9600,0.001021
FILLER_15_327,VGND,li1,153.8700,48.9600,0.001021
FILLER_15_324,VGND,li1,152.4900,48.9600,0.000936
FILLER_15_321,VGND,li1,151.1100,48.9600,0.000874
FILLER_15_318,VGND,li1,149.7300,48.9600,0.000874
FILLER_15_315,VGND,li1,148.3500,48.9600,0.000784
FILLER_15_312,VGND,li1,146.9700,48.9600,0.000784
FILLER_15_309,VGND,li1,145.5900,48.9600,0.000718
FILLER_15_306,VGND,li1,144.2100,48.9600,0.000653
FILLER_15_303,VGND,li1,142.8300,48.9600,0.000588
FILLER_15_300,VGND,li1,141.4500,48.9600,0.000588
FILLER_15_281,VGND,li1,132.7100,48.9600,0.000542
FILLER_15_277,VGND,li1,130.8700,48.9600,0.000540
FILLER_15_268,VGND,li1,126.2700,48.9600,0.000523
FILLER_15_265,VGND,li1,125.3500,48.9600,0.000523
FILLER_15_262,VGND,li1,123.9700,48.9600,0.000499
FILLER_15_249,VGND,li1,117.9900,48.9600,0.000420
FILLER_15_246,VGND,li1,116.6100,48.9600,0.000420
FILLER_15_243,VGND,li1,115.2300,48.9600,0.000386
FILLER_15_240,VGND,li1,113.8500,48.9600,0.000359
FILLER_15_237,VGND,li1,112.4700,48.9600,0.000359
FILLER_15_234,VGND,li1,111.0900,48.9600,0.000313
FILLER_15_231,VGND,li1,109.7100,48.9600,0.000313
FILLER_15_228,VGND,li1,108.3300,48.9600,0.000272
FILLER_15_222,VGND,li1,105.3400,48.9600,0.000243
FILLER_15_213,VGND,li1,101.2000,48.9600,0.000152
FILLER_15_210,VGND,li1,100.0500,48.9600,0.000152
FILLER_15_196,VGND,li1,93.1500,48.9600,0.000140
FILLER_15_193,VGND,li1,92.2300,48.9600,0.000135
